Title,Bedrooms,Sqft,Price,Date,Link
Get What You DESERVE at Beacon on 5th!,3,,1939,2021-01-11 11:41,https://charlottesville.craigslist.org/apa/d/charlottesville-get-what-you-deserve-at/7260325209.html
Beautiful 2bd/2ba w/ Granite & LVP Flooring!,2,1054.0,1530,2021-01-08 09:30,https://charlottesville.craigslist.org/apa/d/charlottesville-beautiful-2bd-2ba/7245104785.html
Beautiful Two Bd Apt. W/ LVP Floors!,2,1054.0,1440,2021-02-05 09:46,https://charlottesville.craigslist.org/apa/d/charlottesville-beautiful-two-bd-apt/7257922798.html
Tour Today! Beautiful 3bd/2ba w/ Lake View,3,,1675,2021-01-11 17:36,https://charlottesville.craigslist.org/apa/d/charlottesville-tour-today-beautiful/7259111060.html
"Tour Today! 2bd/2ba Avail. Now! Granite, LVP, and MORE!",2,1054.0,1425,2021-02-09 14:46,https://charlottesville.craigslist.org/apa/d/charlottesville-tour-today-2bd-2ba/7269208533.html
BEAUTIFULLY APPOINTEMD TOWNHOUSE WITH A GARAGE,2,900.0,700,2021-02-12 08:08,https://charlottesville.craigslist.org/apa/d/charlottesville-beautifully-appointemd/7276354017.html
"1311 Wertland St. 1 bed, 1 bath ON THE CORNER! Available 6/1/21!",1,700.0,1300,2021-02-04 10:36,https://charlottesville.craigslist.org/apa/d/charlottesville-1311-wertland-st-bed/7272477916.html
"1 Bedroom, 1 Bath - Excellent Location!",1,,1250,2021-02-11 08:21,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom-bath-excellent/7265929650.html
3-Level Condo Steps away from Darden/Law,2,,1275,2021-02-11 23:48,https://charlottesville.craigslist.org/apa/d/charlottesville-level-condo-steps-away/7268473180.html
"Arlington Court - 2BR, Steps away from Darden/Law",2,1278.0,1275,2021-02-04 08:47,https://charlottesville.craigslist.org/apa/d/arlington-court-2br-steps-away-from/7261543544.html
Charlottesville 3-Level Condo Walking Distance to Darden / Law / UVA,2,,1275,2021-02-11 23:48,https://charlottesville.craigslist.org/apa/d/charlottesville-charlottesville-level/7270309054.html
Studio Apartment Adjacent to UVA Health,1,500.0,1200,2021-01-21 11:21,https://charlottesville.craigslist.org/apa/d/charlottesville-studio-apartment/7265497066.html
2BR 2Bath- Park Lane Apts. - Downtown,2,900.0,1975,2021-02-01 11:16,https://charlottesville.craigslist.org/apa/d/charlottesville-2br-2bath-park-lane/7270960940.html
1701 Gordon Avenue - 1Bedrooms,1,500.0,1025,2021-02-10 11:54,https://charlottesville.craigslist.org/apa/d/charlottesville-1701-gordon-avenue/7261423916.html
Apartment Available Feb 20th for Short Term Lease,1,500.0,975,2021-02-11 10:36,https://charlottesville.craigslist.org/apa/d/charlottesville-apartment-available-feb/7269049957.html
Charming One Bedrooms in a converted Victorian Mansion for Rent,1,450.0,1025,2021-02-15 11:22,https://charlottesville.craigslist.org/apa/d/charlottesville-charming-one-bedrooms/7271123846.html
1701 Gordon Avenue - 1Bedroom for Short Term Lease,1,500.0,975,2021-02-15 11:22,https://charlottesville.craigslist.org/apa/d/charlottesville-1701-gordon-avenue/7271955900.html
"Great location, Gym Access, & Pet Friendly! Check It Out!",1,500.0,1025,2021-02-08 11:55,https://charlottesville.craigslist.org/apa/d/charlottesville-great-location-gym/7274449281.html
"Let us show you the home of your dreams! Tour our 1 Bed, 1 bath!",1,341.0,625,2021-01-04 09:06,https://charlottesville.craigslist.org/apa/d/charlottesville-let-us-show-you-the/7256653999.html
"Let us show you the home of your dreams! Tour our 1 Bed, 1 bath!",1,341.0,625,2021-01-04 13:20,https://charlottesville.craigslist.org/apa/d/charlottesville-let-us-show-you-the/7256814443.html
You will love this 1 bed / 1 bath. A Higher Quality of Living!,1,341.0,625,2021-01-04 16:14,https://charlottesville.craigslist.org/apa/d/charlottesville-you-will-love-this-bed/7256931505.html
"Need a bigger place to call home? Check us out! 341 SqFt, 1 Bed",1,341.0,625,2021-01-05 09:57,https://charlottesville.craigslist.org/apa/d/charlottesville-need-bigger-place-to/7257234523.html
Appreciate Value? You'll Get a Deal at Graduate Centre,1,341.0,625,2021-01-05 13:21,https://charlottesville.craigslist.org/apa/d/charlottesville-appreciate-value-youll/7257361836.html
"What a great place to live! 1 bd, 1 ba, 341 sq ft. Come home today!",1,341.0,625,2021-01-05 16:08,https://charlottesville.craigslist.org/apa/d/charlottesville-what-great-place-to/7257484197.html
Feel at home your first night! Fall in love with your 1 BR / 1 BA!,1,341.0,625,2021-01-06 10:14,https://charlottesville.craigslist.org/apa/d/charlottesville-feel-at-home-your-first/7257777093.html
Convenient location in Charlottesville - Come see our 1 Bed / 1 bath!,1,341.0,625,2021-01-06 12:05,https://charlottesville.craigslist.org/apa/d/charlottesville-convenient-location-in/7257857036.html
"It's a wonderful life at Graduate Centre! 1 Bed, 1 Bath, 341 SqFt!",1,341.0,625,2021-01-06 16:15,https://charlottesville.craigslist.org/apa/d/charlottesville-its-wonderful-life-at/7258013440.html
"Let us show you the home of your dreams! Tour our 1 Bed, 1 bath!",1,341.0,625,2021-01-11 12:58,https://charlottesville.craigslist.org/apa/d/charlottesville-let-us-show-you-the/7260391099.html
You will love this 1 bed / 1 bath. A Higher Quality of Living!,1,341.0,625,2021-01-11 16:35,https://charlottesville.craigslist.org/apa/d/charlottesville-you-will-love-this-bed/7260530249.html
"Need a bigger place to call home? Check us out! 341 SqFt, 1 Bed",1,341.0,625,2021-01-12 09:31,https://charlottesville.craigslist.org/apa/d/charlottesville-need-bigger-place-to/7260788109.html
Appreciate Value? You'll Get a Deal at Graduate Centre,1,341.0,625,2021-01-12 12:14,https://charlottesville.craigslist.org/apa/d/charlottesville-appreciate-value-youll/7260882294.html
"What a great place to live! 1 bd, 1 ba, 341 sq ft. Come home today!",1,341.0,625,2021-01-12 16:28,https://charlottesville.craigslist.org/apa/d/charlottesville-what-great-place-to/7261054403.html
Feel at home your first night! Fall in love with your 1 BR / 1 BA!,1,341.0,625,2021-01-13 10:15,https://charlottesville.craigslist.org/apa/d/charlottesville-feel-at-home-your-first/7261327783.html
Convenient location in Charlottesville - Come see our 1 Bed / 1 bath!,1,341.0,625,2021-01-13 12:53,https://charlottesville.craigslist.org/apa/d/charlottesville-convenient-location-in/7261432044.html
"It's a wonderful life at Graduate Centre! 1 Bed, 1 Bath, 341 SqFt!",1,341.0,625,2021-01-13 16:30,https://charlottesville.craigslist.org/apa/d/charlottesville-its-wonderful-life-at/7261561230.html
"It's a wonderful life at Graduate Centre! 1 Bed, 1 Bath, 341 SqFt!",1,341.0,625,2021-01-14 09:39,https://charlottesville.craigslist.org/apa/d/charlottesville-its-wonderful-life-at/7261810512.html
"Let us show you the home of your dreams! Tour our 1 Bed, 1 bath!",1,341.0,625,2021-01-14 12:44,https://charlottesville.craigslist.org/apa/d/charlottesville-let-us-show-you-the/7261932129.html
There's no better place to call your own than this 1 bed/1 bath!,1,341.0,625,2021-01-14 16:16,https://charlottesville.craigslist.org/apa/d/charlottesville-theres-no-better-place/7262068072.html
"Let us show you the home of your dreams! Tour our 1 Bed, 1 bath!",1,341.0,625,2021-01-15 09:17,https://charlottesville.craigslist.org/apa/d/charlottesville-let-us-show-you-the/7262335633.html
"Start living large! You'll love our 1 bed, 1 bath! 341 Sq Ft!",1,341.0,625,2021-01-15 12:40,https://charlottesville.craigslist.org/apa/d/charlottesville-start-living-large/7262445361.html
Stop by today at the 1 bed / 1 bath of your dreams! 341 Sq Ft!,1,341.0,625,2021-01-15 16:10,https://charlottesville.craigslist.org/apa/d/charlottesville-stop-by-today-at-the/7262603796.html
"Let us show you the home of your dreams! Tour our 1 Bed, 1 bath!",1,341.0,625,2021-01-18 09:06,https://charlottesville.craigslist.org/apa/d/charlottesville-let-us-show-you-the/7263826877.html
"Let us show you the home of your dreams! Tour our 1 Bed, 1 bath!",1,341.0,625,2021-01-18 13:15,https://charlottesville.craigslist.org/apa/d/charlottesville-let-us-show-you-the/7263979729.html
You will love this 1 bed / 1 bath. A Higher Quality of Living!,1,341.0,625,2021-01-18 16:36,https://charlottesville.craigslist.org/apa/d/charlottesville-you-will-love-this-bed/7264118306.html
"Need a bigger place to call home? Check us out! 341 SqFt, 1 Bed",1,341.0,625,2021-01-19 09:19,https://charlottesville.craigslist.org/apa/d/charlottesville-need-bigger-place-to/7264393415.html
Appreciate Value? You'll Get a Deal at Graduate Centre,1,341.0,625,2021-01-19 14:39,https://charlottesville.craigslist.org/apa/d/charlottesville-appreciate-value-youll/7264592948.html
"What a great place to live! 1 bd, 1 ba, 341 sq ft. Come home today!",1,341.0,625,2021-01-19 16:11,https://charlottesville.craigslist.org/apa/d/charlottesville-what-great-place-to/7264654556.html
Feel at home your first night! Fall in love with your 1 BR / 1 BA!,1,341.0,625,2021-01-20 09:22,https://charlottesville.craigslist.org/apa/d/charlottesville-feel-at-home-your-first/7264913256.html
Convenient location in Charlottesville - Come see our 1 Bed / 1 bath!,1,341.0,625,2021-01-20 12:35,https://charlottesville.craigslist.org/apa/d/charlottesville-convenient-location-in/7265028489.html
"It's a wonderful life at Graduate Centre! 1 Bed, 1 Bath, 341 SqFt!",1,341.0,625,2021-01-20 16:15,https://charlottesville.craigslist.org/apa/d/charlottesville-its-wonderful-life-at/7265166591.html
"It's a wonderful life at Graduate Centre! 1 Bed, 1 Bath, 341 SqFt!",1,341.0,625,2021-01-21 09:33,https://charlottesville.craigslist.org/apa/d/charlottesville-its-wonderful-life-at/7265426222.html
"Let us show you the home of your dreams! Tour our 1 Bed, 1 bath!",1,341.0,625,2021-01-21 12:56,https://charlottesville.craigslist.org/apa/d/charlottesville-let-us-show-you-the/7265562218.html
There's no better place to call your own than this 1 bed/1 bath!,1,341.0,625,2021-01-21 16:06,https://charlottesville.craigslist.org/apa/d/charlottesville-theres-no-better-place/7265685836.html
"Let us show you the home of your dreams! Tour our 1 Bed, 1 bath!",1,341.0,625,2021-01-22 09:06,https://charlottesville.craigslist.org/apa/d/charlottesville-let-us-show-you-the/7265945738.html
"Start living large! You'll love our 1 bed, 1 bath! 341 Sq Ft!",1,341.0,625,2021-01-22 13:06,https://charlottesville.craigslist.org/apa/d/charlottesville-start-living-large/7266085990.html
Stop by today at the 1 bed / 1 bath of your dreams! 341 Sq Ft!,1,341.0,625,2021-01-22 16:45,https://charlottesville.craigslist.org/apa/d/charlottesville-stop-by-today-at-the/7266233835.html
"Modern apartments, limited access entry, pool & gym access!",1,604.0,1015,2021-02-01 15:24,https://charlottesville.craigslist.org/apa/d/charlottesville-modern-apartments/7271122820.html
Great location! Modern Kitchens! On Site Laundry!,1,604.0,1015,2021-02-08 11:53,https://charlottesville.craigslist.org/apa/d/charlottesville-great-location-modern/7274447983.html
1Bed 1Bath Lease Takeover at Pavilion at North Grounds,1,,1550,2021-02-02 12:31,https://charlottesville.craigslist.org/apa/d/charlottesville-1bed-1bath-lease/7271526800.html
These spacious 2-bedroom/2-bath apartments,2,,1200,2021-02-11 00:30,https://charlottesville.craigslist.org/apa/d/charlottesville-these-spacious-bedroom/7264827379.html
"Fitness Room, 3 Miles to Downtown, 1 Mile to Darden & the Law School",3,1048.0,1365,2021-01-14 19:22,https://charlottesville.craigslist.org/apa/d/charlottesville-fitness-room-miles-to/7248729976.html
"Variety of Floor Plans, 3 Miles to Downtown, Poolhouse with Fireplace",2,1062.0,1195,2021-01-14 17:16,https://charlottesville.craigslist.org/apa/d/charlottesville-variety-of-floor-plans/7248730765.html
"Variety of Floor Plans, Private Patio or Balcony, 3 Miles to Downtown",3,1048.0,1368,2021-01-12 09:46,https://charlottesville.craigslist.org/apa/d/charlottesville-variety-of-floor-plans/7249058751.html
"8 Miles to the Airport, NEW Dog Park, Central Heat & A/C",2,1062.0,1195,2021-01-15 14:16,https://charlottesville.craigslist.org/apa/d/charlottesville-miles-to-the-airport/7249118130.html
3 bedroom available,3,1048.0,1369,2021-01-17 07:26,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom-available/7249258947.html
"On-Site Laundry Facilities, Fitness Room, Central Heat & A/C",3,1048.0,1368,2021-01-13 16:57,https://charlottesville.craigslist.org/apa/d/charlottesville-on-site-laundry/7249259178.html
3 bedroom available,3,1048.0,1248,2021-01-17 06:27,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom-available/7249653193.html
2 Bedroom,2,1062.0,1195,2021-01-06 09:26,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom/7249654055.html
3 BEDROOM,3,1048.0,1248,2021-01-17 05:19,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom/7249714973.html
3 Bedroom,3,1048.0,1248,2021-01-18 12:37,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom/7249758151.html
"on-site laundry facilities, Private patio or balcony , fitness room",3,1048.0,1248,2021-01-17 23:14,https://charlottesville.craigslist.org/apa/d/charlottesville-on-site-laundry/7250103844.html
"Fitness Room, Easy Access to City Bus Lines, Variety of Floor Plans",3,1048.0,1248,2021-01-12 11:59,https://charlottesville.craigslist.org/apa/d/charlottesville-fitness-room-easy/7250148088.html
"Wood Floor in Select Units, Fitness Room, 1 Mile to UVA",3,1048.0,1248,2021-01-19 11:33,https://charlottesville.craigslist.org/apa/d/charlottesville-wood-floor-in-select/7250220801.html
"On-Site Laundry Facilities, 8 Miles to the Airport, NEW Dog Park",1,512.0,1156,2021-01-14 16:56,https://charlottesville.craigslist.org/apa/d/charlottesville-on-site-laundry/7250223127.html
"Easy Access to City Bus Lines, Fitness Room, Picnic, Pet & Park Areas",2,1062.0,1195,2021-01-18 09:40,https://charlottesville.craigslist.org/apa/d/charlottesville-easy-access-to-city-bus/7250451965.html
"Picnic, Pet & Park Areas, Easy Access to City Bus Lines, NEW Dog Park",3,1048.0,1248,2021-01-08 06:24,https://charlottesville.craigslist.org/apa/d/charlottesville-picnic-pet-park-areas/7250485757.html
"Fitness Room, Private Patio or Balcony, On-Site Laundry Facilities",3,1048.0,1248,2021-01-19 05:16,https://charlottesville.craigslist.org/apa/d/charlottesville-fitness-room-private/7250535709.html
"Poolhouse with Fireplace, 2 Miles to UVA Hospital, NEW Dog Park",3,1048.0,1248,2021-01-19 03:11,https://charlottesville.craigslist.org/apa/d/charlottesville-poolhouse-with/7250714470.html
"2 Miles to UVA Hospital, 3 Miles to Foxfield Raceway, 1 Mile to UVA",1,512.0,1123,2021-01-12 09:51,https://charlottesville.craigslist.org/apa/d/charlottesville-miles-to-uva-hospital/7250757690.html
"central Heat & A/C, Wood Floor In select Units, 1 Mile to Uva",3,1048.0,1248,2021-01-08 17:50,https://charlottesville.craigslist.org/apa/d/charlottesville-central-heat-c-wood/7250774124.html
"3 Miles to Foxfield Raceway, Variety of Floor Plans, 1 Mile to UVA",2,1062.0,1195,2021-01-17 11:37,https://charlottesville.craigslist.org/apa/d/charlottesville-miles-to-foxfield/7250774147.html
"Poolhouse with Fireplace, Fitness Room, On-Site Laundry Facilities",2,1062.0,1195,2021-01-07 15:27,https://charlottesville.craigslist.org/apa/d/charlottesville-poolhouse-with/7250982845.html
"Variety of Floor Plans, Private Patio or Balcony, Fitness Room",3,1048.0,1200,2021-01-19 22:33,https://charlottesville.craigslist.org/apa/d/charlottesville-variety-of-floor-plans/7251038066.html
"2 Miles to John Paul Jones Arena, 3 Miles to Downtown, NEW Dog Park",3,1048.0,1200,2021-01-20 07:43,https://charlottesville.craigslist.org/apa/d/charlottesville-miles-to-john-paul/7251095638.html
"3 Miles to Downtown, 1 Mile to UVA, Variety of Floor Plans",2,1062.0,1190,2021-01-19 20:23,https://charlottesville.craigslist.org/apa/d/charlottesville-miles-to-downtown-mile/7251152995.html
"Variety of Floor Plans, Easy Access to City Bus Lines, NEW Dog Park",3,1048.0,1200,2021-01-20 03:34,https://charlottesville.craigslist.org/apa/d/charlottesville-variety-of-floor-plans/7251247675.html
"Washer/Dryer or Hookup in Most Units, 1 Mile to UVA, NEW Dog Park",2,1062.0,1195,2021-01-21 09:43,https://charlottesville.craigslist.org/apa/d/charlottesville-washer-dryer-or-hookup/7251540143.html
"3 Miles to Martha Jefferson hospital, Central heat & a/c, Fitness room",3,1048.0,1320,2021-01-22 11:20,https://charlottesville.craigslist.org/apa/d/charlottesville-miles-to-martha/7251581523.html
"Wood Floor in Select Units, Fitness Room, 8 Miles to the Airport",3,1048.0,1325,2021-01-06 10:21,https://charlottesville.craigslist.org/apa/d/charlottesville-wood-floor-in-select/7251628144.html
"Private Patio or Balcony, Picnic, Pet & Park Areas, NEW Dog Park",3,1048.0,1325,2021-01-21 01:17,https://charlottesville.craigslist.org/apa/d/charlottesville-private-patio-or/7251678408.html
"2 Miles to John Paul Jones Arena, 3 Miles to Downtown, Fitness Room",2,1062.0,1190,2021-01-21 04:56,https://charlottesville.craigslist.org/apa/d/charlottesville-miles-to-john-paul/7251740262.html
